address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
FDV30007 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,3,1,3,UC-536469, no social con 20% de aporte propio. ,24/04/2019,160,0,0,Inmediata,948,,6506,867,5950,1,536469,29,2,1,-16.535313,La Paz,-68.072075,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
FDV30514 – COMPRA TU DEPARTAMENTO EN ALTO SEGUENCOMA,0,40002059,5831204,ENABLED,4,0,3,UC-538237, no social con 20% de aporte propio. ,24/04/2019,160,0,0,Inmediata,882,,6052,807,5534,1,538237,46,2,1,-16.537819,La Paz,-68.0989,$us,Seguencoma,0,139520,La Paz,2,Departamento,Venta,,
Calle 4 Obrajes ,0,44130787,6433059,ENABLED,1,0,1,UC-534680, social. ,13/03/2019,56,0,0,Inmediata,418,,2870,376,2581,0,534680,42,2,1,-16.524658,La Paz,-68.110794,$us,Obrajes,0,73000,La Paz,1,Departamento,Venta,,2017
FDV30040 – COMPRA TU DEPARTAMENTO EN BAJO SEGUENCOMA,0,44130787,6433059,ENABLED,1,0,1,UC-536465, social. ,24/04/2019,49,0,0,Inmediata,355,,2438,320,2192,0,536465,46,2,1,-16.541954,La Paz,-68.097305,$us,Seguencoma,0,62000,La Paz,2,Departamento,Venta,,
7 de irpavi,0,48463835,7064699,ENABLED,3,0,3,UC-535283, social. ,14/03/2019,92,0,0,Inmediata,593,,4071,537,3687,1,535283,37,2,1,-16.528225,La Paz,-68.086525,$us,Irpavi,0,99500,La Paz,1,Departamento,Venta,,2018
FDV29942 – COMPRA TU DEPARTAMENTO EN ALTO CALACOTO,0,40002059,5831204,ENABLED,3,0,3,UC-536462, no social con 20% de aporte propio. ,24/04/2019,135,0,0,Inmediata,885,,6073,810,5553,1,536462,33,2,1,-16.544783,La Paz,-68.054695,$us,Chasquipampa,0,140000,La Paz,2,Departamento,Venta,,
ACHUMANI,0,40002059,5831204,ENABLED,4,0,4,UC-535626, no social con 20% de aporte propio. ,27/03/2019,200,0,0,Inmediata,948,,6506,867,5950,1,535626,29,2,1,-16.519768,La Paz,-68.06163,$us,Achumani,0,150000,La Paz,1,Departamento,Venta,,2010
FDV29942 – COMPRA TU DEPARTAMENTO EN ALTO CALACOTO,0,40002059,5831204,ENABLED,3,0,3,UC-536464, no social con 20% de aporte propio. ,24/04/2019,135,0,0,Inmediata,885,,6073,810,5553,1,536464,33,2,1,-16.544783,La Paz,-68.054695,$us,Chasquipampa,0,140000,La Paz,2,Departamento,Venta,,
FDV30090 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-536454, no social con 20% de aporte propio. ,24/04/2019,168,0,0,Inmediata,1069,,7331,977,6704,1,536454,29,2,1,-16.518366,La Paz,-68.062157,$us,Achumani,0,169000,La Paz,2,Departamento,Venta,,
Carlos medinaceli ,0,44130787,6433059,ENABLED,2,0,3,UC-536225, social. ,16/03/2019,1000,0,0,Inmediata,453,,3106,407,2793,2,536225,47,2,1,-16.514359,La Paz,-68.131287,$us,Sopocachi,0,79000,La Paz,1,Departamento,Venta,,2018
San Jorge,0,46605679,6793831,ENABLED,2,0,3,UC-535701, social. ,15/03/2019,98,0,0,Inmediata,744,,5106,679,4655,1,535701,178,2,1,-16.511116,La Paz,-68.122581,$us,San Jorge,0,120000,La Paz,2,Departamento,Venta,,1985
FDV30343 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-537829, no social con 20% de aporte propio. ,24/04/2019,14616,0,0,Inmediata,922,,6324,843,5784,1,537829,29,2,1,-16.523382,La Paz,-68.057076,$us,Achumani,0,145800,La Paz,2,Departamento,Venta,,
Calacoto,0,40002059,5831204,ENABLED,6,0,4,UC-536506, no social con 20% de aporte propio. ,17/03/2019,300,0,0,Inmediata,1770,,12145,1619,11107,1,536506,32,2,1,-16.537025,La Paz,-68.074265,$us,Calacoto,0,320000,La Paz,1,Departamento,Venta,,2018
FDV30627 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,44130787,6433059,ENABLED,1,0,1,UC-539980, social. ,24/04/2019,46,0,0,Inmediata,433,,2968,389,2670,1,539980,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,75500,La Paz,2,Departamento,Venta,,
FDV30090 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-536456, no social con 20% de aporte propio. ,24/04/2019,168,0,0,Inmediata,1069,,7331,977,6704,1,536456,29,2,1,-16.518366,La Paz,-68.062157,$us,Achumani,0,169000,La Paz,2,Departamento,Venta,,
"Villa Copacabana, Avenida Inca Acosta, a media cuadra del Colegio Copacabana",0,40002059,5831204,ENABLED,5,0,4,UC-539163, no social con 20% de aporte propio. ,24/03/2019,244,0,0,05/2019,1201,,8241,1099,7537,1,539163,49,2,1,-16.490589,La Paz,-68.115631,$us,Villa Copacabana,0,190000,La Paz,2,Departamento,Venta,,2011
Obrajes calle 3,0,44130787,6433059,ENABLED,1,0,1,UC-536321, social. ,17/04/2019,31,0,0,Inmediata,269,,1848,242,1662,0,536321,42,2,1,-16.525537,La Paz,-68.109276,$us,Obrajes,0,47000,La Paz,2,Departamento,Venta,,2015
FDV30627 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,44130787,6433059,ENABLED,1,0,1,UC-539978, social. ,24/04/2019,46,0,0,Inmediata,433,,2968,389,2670,1,539978,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,75500,La Paz,2,Departamento,Venta,,
Achumani calle 32 Nº200 Dpto.14,0,40002059,5831204,ENABLED,3,0,3,UC-535263, no social con 20% de aporte propio. ,03/04/2019,158,0,0,Inmediata,1069,,7331,977,6704,1,535263,29,2,1,-16.518454,La Paz,-68.062302,$us,Achumani,0,11111,La Paz,2,Departamento,Venta,,2011
Calle I Los Pinos Norte,0,40002059,5831204,ENABLED,4,0,3,UC-538839, no social con 20% de aporte propio. ,23/03/2019,164,0,0,Inmediata,1170,,8025,1070,7339,1,538839,52,2,1,-16.542007,La Paz,-68.073097,$us,Los Pinos,0,185000,La Paz,2,Departamento,Venta,,2017
Fuerza naval,0,40002059,5831204,ENABLED,5,0,4,UC-539128, no social con 20% de aporte propio. ,24/03/2019,164,0,0,Inmediata,1233,,8458,1128,7735,1,539128,29,2,1,-16.535856,La Paz,-68.073822,$us,Achumani,0,195000,La Paz,1,Departamento,Venta,,2018
"Villa Copacaba, Avenia Inca Acosta, a media cuadra del Colegio Copacabana",0,40002059,5831204,ENABLED,4,0,4,UC-539149, no social con 20% de aporte propio. ,24/03/2019,177,0,0,05/2019,898,,6159,821,5633,1,539149,49,2,1,-16.490526,La Paz,-68.115631,$us,Villa Copacabana,0,142000,La Paz,2,Departamento,Venta,,2011
FDV30833 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,SOLD,,0,2,UC-539947, social. ,25/04/2019,130,0,0,Inmediata,632,,4337,573,3928,1,539947,37,2,1,-16.518862,La Paz,-68.086166,$us,Irpavi,0,106000,La Paz,2,Departamento,Venta,,
FDV30787 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539977, social. ,24/04/2019,46,0,0,Inmediata,241,,1651,216,1485,0,539977,29,2,1,-16.519247,La Paz,-68.058411,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
FDV30296 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-537826, social. ,24/04/2019,6758,0,0,Inmediata,389,,2666,349,2397,1,537826,29,2,1,-16.522232,La Paz,-68.062454,$us,Achumani,0,67800,La Paz,2,Departamento,Venta,,
FDV30787 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539976, social. ,24/04/2019,46,0,0,Inmediata,241,,1651,216,1485,0,539976,29,2,1,-16.518358,La Paz,-68.060753,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
Av Busch 1592,0,46605679,6793831,ENABLED,3,0,2,UC-539188, social. ,24/03/2019,108,0,0,Inmediata,757,,5191,690,4732,1,539188,41,2,1,-16.49761,La Paz,-68.121132,$us,Miraflores,0,122000,La Paz,2,Departamento,Venta,,2008
DEPARTAMENTO EN VENTA,0,48463835,7064699,ENABLED,3,0,3,UC-536567, social. ,18/03/2019,100,0,0,Inmediata,585,,4014,530,3635,0,536567,35,2,1,-16.542994,La Paz,-68.061218,$us,Cota Cota,0,98100,La Paz,1,Departamento,Venta,,2019
SOPOCACHI,0,44130787,6433059,ENABLED,2,0,2,UC-536661, social. ,18/03/2019,76,0,0,12/2020,418,,2869,376,2580,1,536661,47,2,1,-16.512878,La Paz,-68.127251,$us,Sopocachi,0,72960,La Paz,1,Departamento,Venta,,2019
EN VENTA HERMOSO DEPARTAMENTO A ESTRENAR EN EXCELENTE UBICACIÓN EN CALACOTO,0,40002059,5831204,SOLD,4,0,3,UC-536712, no social con 20% de aporte propio. ,29/04/2019,120,0,0,Inmediata,1062,,7287,971,6664,1,536712,32,2,1,-16.543797,La Paz,-68.084595,$us,Calacoto,0,168000,La Paz,1,Departamento,Venta,,2018
SOPOCACHI,0,48463835,7064699,ENABLED,2,0,3,UC-536643, social. ,18/03/2019,113,0,0,12/2020,648,,4445,587,4025,1,536643,47,2,1,-16.513783,La Paz,-68.128624,$us,Sopocachi,0,108634,La Paz,1,Departamento,Venta,,2019
Calle 27 los pinos,0,40002059,5831204,ENABLED,5,0,3,UC-537098, no social con 20% de aporte propio. ,19/03/2019,178,0,0,Inmediata,1012,,6940,925,6347,1,537098,52,2,1,-16.543913,La Paz,-68.066032,$us,Los Pinos,0,160000,La Paz,2,Departamento,Venta,,2014
DEPARTAMENTO EN VENTA OBRAJES,0,48463835,7064699,ENABLED,2,0,3,UC-536563, social. ,18/03/2019,100,0,0,Inmediata,614,,4214,556,3817,0,536563,42,2,1,-16.522053,La Paz,-68.113708,$us,Obrajes,0,103000,La Paz,1,Departamento,Venta,,1999
$us.57.000.-  GARZONIER CALACOTO EN VENTA,0,44130787,6433059,ENABLED,1,0,1,UC-536717, social. ,18/03/2019,39,0,0,Inmediata,327,,2241,294,2015,0,536717,52,2,1,-16.541265,La Paz,-68.075279,$us,Los Pinos,0,57000,La Paz,1,Departamento,Venta,,2018
FDV30789 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539967, social. ,24/04/2019,47,0,0,Inmediata,246,,1691,222,1520,0,539967,29,2,1,-16.521814,La Paz,-68.057465,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
FDV30794 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539970, social. ,24/04/2019,46,0,0,Inmediata,241,,1651,216,1485,0,539970,29,2,1,-16.518213,La Paz,-68.061134,$us,Achumani,0,42000,La Paz,2,Departamento,Venta,,
FDV30791 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,2,0,3,UC-539969, social. ,24/04/2019,62,0,0,Inmediata,327,,2241,294,2015,0,539969,29,2,1,-16.522738,La Paz,-68.061546,$us,Achumani,0,57000,La Paz,2,Departamento,Venta,,
Calle 15 de Calacoto ,0,46605679,6793831,ENABLED,2,0,2,UC-537114, social. ,19/03/2019,90,0,0,Inmediata,744,,5106,679,4655,1,537114,32,2,1,-16.543995,La Paz,-68.084755,$us,Calacoto,0,120000,La Paz,2,Departamento,Venta,,2013
Departamento en venta San Miguel ,0,48463835,7064699,ENABLED,2,0,1,UC-537234, social. ,19/03/2019,60,0,0,Inmediata,495,,3396,448,3076,0,537234,237,2,1,-16.544024,La Paz,-68.079163,$us,San Miguel,0,83000,La Paz,1,Departamento,Venta,,2019
FDV30789 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,2,UC-539966, social. ,24/04/2019,47,0,0,Inmediata,246,,1691,222,1520,0,539966,29,2,1,-16.518156,La Paz,-68.06086,$us,Achumani,0,43000,La Paz,2,Departamento,Venta,,
FDV30777 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539965, social. ,24/04/2019,28,0,0,Inmediata,160,,1101,144,990,0,539965,29,2,1,-16.51844,La Paz,-68.057091,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV30783 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,2,0,3,UC-539960, social. ,24/04/2019,61,0,0,Inmediata,327,,2241,294,2015,0,539960,29,2,1,-16.523371,La Paz,-68.057823,$us,Achumani,0,57000,La Paz,2,Departamento,Venta,,
FDV30668 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,2,0,2,UC-539955, no social con 20% de aporte propio. ,24/04/2019,93,0,0,Inmediata,835,,5726,763,5236,0,539955,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,132000,La Paz,2,Departamento,Venta,,
FDV30670 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-539959, no social con 20% de aporte propio. ,24/04/2019,168,0,0,Inmediata,1340,,9196,1226,8410,1,539959,32,2,1,-16.537102,La Paz,-68.074348,$us,Calacoto,0,212000,La Paz,2,Departamento,Venta,,
FDV30670 – COMPRA ESTE DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-539958, no social con 20% de aporte propio. ,24/04/2019,168,0,0,Inmediata,1340,,9196,1226,8410,1,539958,32,2,1,-16.537102,La Paz,-68.074348,$us,Calacoto,0,212000,La Paz,2,Departamento,Venta,,
FDV30668 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,2,0,2,UC-539957, no social con 20% de aporte propio. ,24/04/2019,93,0,0,Inmediata,835,,5726,763,5236,0,539957,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,132000,La Paz,2,Departamento,Venta,,
FDV30777 – COMPRA TU DEPARTAMENTO EN LAS LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,1,0,1,UC-539964, social. ,24/04/2019,28,0,0,Inmediata,160,,1101,144,990,0,539964,29,2,1,-16.523418,La Paz,-68.058449,$us,Achumani,0,28000,La Paz,2,Departamento,Venta,,
FDV30673 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,3,UC-539954, no social con 20% de aporte propio. ,24/04/2019,140,0,0,Inmediata,898,,6159,821,5633,1,539954,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,142000,La Paz,2,Departamento,Venta,,
FDV30673 – COMPRA TU DEPARTAMENTO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,3,UC-539953, no social con 20% de aporte propio. ,24/04/2019,140,0,0,Inmediata,898,,6159,821,5633,1,539953,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,142000,La Paz,2,Departamento,Venta,,
FDV31008 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,4,1,2,UC-539936, no social con 20% de aporte propio. ,24/04/2019,266,0,0,Inmediata,1549,,10627,1417,9719,2,539936,32,2,1,-16.542553,La Paz,-68.08728,$us,Calacoto,0,280000,La Paz,2,Departamento,Venta,,
Inmediaciones de c/5 de irpavi,0,40002059,5831204,ENABLED,2,0,2,UC-540046, no social con 20% de aporte propio. ,29/04/2019,109,109,0,Inmediata,809,,5552,740,5077,1,540046,37,2,1,-16.529083,La Paz,-68.088486,$us,Irpavi,0,128000,La Paz,2,Departamento,Venta,,
FPV30714 – COMPRA TU PENTHOUSE DE LUJO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-539951, no social con 20% de aporte propio. ,24/04/2019,387,0,0,Inmediata,1740,,11936,1591,10916,1,539951,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,314500,La Paz,2,Departamento,Venta,,
FPV30714 – COMPRA TU PENTHOUSE DE LUJO EN LOS PINOS,0,40002059,5831204,ENABLED,4,0,4,UC-539952, no social con 20% de aporte propio. ,24/04/2019,387,0,0,Inmediata,1740,,11936,1591,10916,1,539952,35,2,1,-16.545795,La Paz,-68.063148,$us,Cota Cota,0,314500,La Paz,2,Departamento,Venta,,
"Los Pinos bloques , cerca a Juan del Sur.",0,44130787,6433059,ENABLED,2,0,2,UC-539632, social. ,26/03/2019,84,0,0,Inmediata,430,,2949,387,2652,0,539632,52,2,1,-16.545271,La Paz,-68.073235,$us,Los Pinos,0,75000,La Paz,2,Departamento,Venta,,
Alto Irpavi Entre Calle 4 y 6. Sobre Avenida Principal,0,40002059,5831204,ENABLED,3,0,3,UC-539427, no social con 20% de aporte propio. ,27/04/2019,135,0,0,Inmediata,809,,5552,740,5077,1,539427,180,2,1,-16.520224,La Paz,-68.083824,$us,Alto Irpavi,0,128000,La Paz,1,Departamento,Venta,,2019
FDV31008 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,4,1,2,UC-539935, no social con 20% de aporte propio. ,24/04/2019,266,0,0,Inmediata,1549,,10627,1417,9719,2,539935,32,2,1,-16.542553,La Paz,-68.08728,$us,Calacoto,0,280000,La Paz,2,Departamento,Venta,,
Av. Arce entre Cordero y Clavijo ,0,40002059,5831204,ENABLED,2,0,3,UC-539327, no social con 20% de aporte propio. ,14/04/2019,100,0,0,Inmediata,790,,5422,723,4958,0,539327,178,2,1,-16.513556,La Paz,-68.120438,$us,San Jorge,0,125000,La Paz,1,Departamento,Venta,,2000
Irpavi 2 inicio,0,44130787,6433059,ENABLED,2,0,2,UC-542965, social. ,03/04/2019,69,0,0,Inmediata,447,,3067,402,2758,0,542965,37,2,1,-16.529169,La Paz,-68.086143,$us,Irpavi,0,78000,La Paz,1,Departamento,Venta,,2019
Departamento en venta con jardín ,0,44130787,6433059,ENABLED,1,0,1,UC-539904, social. ,26/03/2019,61,0,0,Inmediata,453,,3106,407,2793,1,539904,37,2,1,-16.525509,La Paz,-68.086525,$us,Irpavi,0,79000,La Paz,1,Departamento,Venta,,2019
SAN MIGUEL DEPARTAMENTO EN VENTA DE 1 DORMITORIO ,0,48463835,7064699,ENABLED,2,0,1,UC-542769, social. ,02/04/2019,52,0,0,Inmediata,491,,3367,445,3050,0,542769,237,2,1,-16.542295,La Paz,-68.078995,$us,San Miguel,0,82300,La Paz,1,Departamento,Venta,,2019
FDV30987 – COMPRA ESTE DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,4,1,3,UC-539937, no social con 20% de aporte propio. ,24/04/2019,202,0,0,Inmediata,1881,,12904,1720,11801,2,539937,32,2,1,-16.542553,La Paz,-68.08728,$us,Calacoto,0,340000,La Paz,2,Departamento,Venta,,
ACHUMANI - HERMOSO DEPARTAMENTO EN VENTA EN CONDOMINIO CERRADO,0,40002059,5831204,ENABLED,3,0,3,UC-542763, no social con 20% de aporte propio. ,02/04/2019,162,0,0,Inmediata,1138,,7808,1041,7140,1,542763,29,2,1,-16.530468,La Paz,-68.068542,$us,Achumani,0,180000,La Paz,2,Departamento,Venta,,
FDV31428 – COMPRA ESTE PENTHOUSE EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-543478, no social con 20% de aporte propio. ,24/04/2019,305,0,0,Inmediata,1909,,13094,1746,11975,1,543478,32,2,1,-16.537268,La Paz,-68.074295,$us,Calacoto,0,345000,La Paz,2,Departamento,Venta,,
Calle 30,0,46605679,6793831,ENABLED,2,0,3,UC-542996, social. ,03/04/2019,99,0,0,Inmediata,744,,5106,679,4655,1,542996,35,2,1,-16.539331,La Paz,-68.063278,$us,Cota Cota,0,120000,La Paz,2,Departamento,Venta,,2017
FDV31428 – COMPRA ESTE PENTHOUSE EN ACHUMANI,0,40002059,5831204,ENABLED,5,0,4,UC-543477, no social con 20% de aporte propio. ,24/04/2019,305,0,0,Inmediata,1909,,13094,1746,11975,1,543477,32,2,1,-16.537268,La Paz,-68.074295,$us,Calacoto,0,345000,La Paz,2,Departamento,Venta,,
"Av. Strongest y Av. Pioneers, edificio Alberi #3",0,48463835,7064699,ENABLED,2,0,2,UC-542991, social. ,04/04/2019,77,0,0,Inmediata,489,,3355,443,3039,1,542991,29,2,1,-16.509792,La Paz,-68.05085,$us,Achumani,0,82000,La Paz,1,Departamento,Venta,,2018
CALACOTO CALLE 22,0,40002059,5831204,ENABLED,3,0,3,UC-539823, no social con 20% de aporte propio. ,26/03/2019,126,0,0,08/2019,1010,,6931,924,6338,0,539823,32,2,1,-16.538591,La Paz,-68.079124,$us,Calacoto,0,159779,La Paz,1,Departamento,Venta,,2019
"Av. strongest y Av. pioneer, edificio Alberi #3",0,48463835,7064699,ENABLED,3,0,3,UC-542988, social. ,03/04/2019,107,0,0,Inmediata,680,,4665,616,4224,1,542988,29,2,1,-16.509752,La Paz,-68.050903,$us,Achumani,0,114000,La Paz,1,Departamento,Venta,,2018
Achumani calle 23,0,40002059,5831204,ENABLED,4,0,3,UC-541232, no social con 20% de aporte propio. ,01/04/2019,162,0,0,Inmediata,1138,,7808,1041,7140,1,541232,29,2,1,-16.529419,La Paz,-68.06987,$us,Achumani,0,180000,La Paz,2,Departamento,Venta,,
Av. Muñoz Reyes no.7. Edificio Torre Nova,0,40002059,5831204,ENABLED,6,0,4,UC-543026, no social con 20% de aporte propio. ,04/04/2019,281,0,0,Inmediata,1577,,10817,1442,9892,2,543026,32,2,1,-16.53977,La Paz,-68.073196,$us,Calacoto,0,285000,La Paz,2,Departamento,Venta,,2014
CALACOTO,0,40002059,5831204,ENABLED,4,0,3,UC-542317, no social con 20% de aporte propio. ,01/04/2019,164,0,0,Inmediata,1170,,8025,1070,7339,1,542317,32,2,1,-16.540319,La Paz,-68.072769,$us,Calacoto,0,185000,La Paz,2,Departamento,Venta,,2017
Departamento en venta Achumani ,0,48463835,7064699,ENABLED,3,0,2,UC-540202, social. ,01/04/2019,114,0,0,Inmediata,596,,4092,540,3706,1,540202,29,2,1,-16.525141,La Paz,-68.066223,$us,Achumani,0,100000,La Paz,1,Departamento,Venta,,2017
"Av. strongest y Av. Pioneers, edificio Alberi #3",0,48463835,7064699,ENABLED,3,0,3,UC-542120, social. ,01/04/2019,107,0,0,Inmediata,680,,4665,616,4224,1,542120,29,2,1,-16.509783,La Paz,-68.050919,$us,Achumani,0,114000,La Paz,1,Departamento,Venta,,2018
Irpavi 2,0,40002059,5831204,ENABLED,3,0,3,UC-542273, no social con 20% de aporte propio. ,01/04/2019,135,0,0,06/2019,806,,5530,737,5058,1,542273,37,2,1,-16.509342,La Paz,-68.080864,$us,Irpavi,0,127500,La Paz,1,Departamento,Venta,,2019
Cota Cota,0,48463835,7064699,ENABLED,1,0,2,UC-542341, social. ,01/04/2019,78,0,0,Inmediata,567,,3887,513,3520,1,542341,35,2,1,-16.540567,La Paz,-68.066422,$us,Cota Cota,0,95000,La Paz,1,Departamento,Venta,,2016
"Av. strongest y Av Pioneers, edificio Alberi #3",0,48463835,7064699,ENABLED,2,0,2,UC-542259, social. ,01/04/2019,77,0,0,Inmediata,489,,3355,443,3039,1,542259,29,2,1,-16.509804,La Paz,-68.050888,$us,Achumani,0,82000,La Paz,1,Departamento,Venta,,2018
"Calle Juan de Vargas, Miraflores cerca al Puente de las Américas",0,48463835,7064699,ENABLED,3,0,3,UC-542303, social. ,01/04/2019,100,0,0,Inmediata,653,,4480,591,4058,0,542303,41,2,1,-16.505695,La Paz,-68.122742,$us,Miraflores,0,109500,La Paz,2,Departamento,Venta,,1991
SAN MIGUEL ,0,40002059,5831204,ENABLED,3,0,3,UC-540614, no social con 20% de aporte propio. ,28/03/2019,166,0,0,Inmediata,917,,6290,838,5752,0,540614,32,2,1,-16.542328,La Paz,-68.08094,$us,Calacoto,0,145000,La Paz,2,Departamento,Venta,,
FDV31213 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,48463835,7064699,ENABLED,4,0,3,UC-543508, social. ,24/04/2019,151,0,0,Inmediata,686,,4705,621,4261,1,543508,29,2,1,-16.520393,La Paz,-68.058174,$us,Achumani,0,115000,La Paz,2,Departamento,Venta,,
Koani,0,40002059,5831204,ENABLED,4,0,4,UC-542344, no social con 20% de aporte propio. ,01/04/2019,200,0,0,Inmediata,1012,,6940,925,6347,1,542344,38,2,1,-16.528202,La Paz,-68.079391,$us,Koani,0,160000,La Paz,2,Departamento,Venta,,
"Alto Irpavi. Urbanización Virgen de las Nieves. Sobre Av.
Principal y calle2.",0,44130787,6433059,ENABLED,2,0,2,UC-540968, social. ,29/03/2019,80,0,0,06/2019,395,,2713,356,2440,0,540968,180,2,1,-16.516413,La Paz,-68.084686,$us,Alto Irpavi,0,69000,La Paz,1,Departamento,Venta,,2019
FDV31259 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-543505, no social con 20% de aporte propio. ,24/04/2019,130,0,0,Inmediata,948,,6506,867,5950,1,543505,29,2,1,-16.525278,La Paz,-68.068962,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
FDV31380 – COMPRA TU DEPARTAMENTO DUPLEX EN IRPAVI,0,40002059,5831204,ENABLED,5,1,4,UC-543485, no social con 20% de aporte propio. ,24/04/2019,199,0,0,Inmediata,1138,,7808,1041,7140,1,543485,37,2,1,-16.513287,La Paz,-68.08744,$us,Irpavi,0,180000,La Paz,2,Departamento,Venta,,
FDV31213 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,48463835,7064699,ENABLED,4,0,3,UC-543509, social. ,24/04/2019,151,0,0,Inmediata,686,,4705,621,4261,1,543509,29,2,1,-16.520113,La Paz,-68.058563,$us,Achumani,0,115000,La Paz,2,Departamento,Venta,,
FDV31259 – COMPRA TU DEPARTAMENTO EN ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-543504, no social con 20% de aporte propio. ,24/04/2019,130,0,0,Inmediata,948,,6506,867,5950,1,543504,29,2,1,-16.525278,La Paz,-68.068962,$us,Achumani,0,150000,La Paz,2,Departamento,Venta,,
Hermoso Duplex - Irpavi 2,0,40002059,5831204,ENABLED,4,0,3,UC-541456, no social con 20% de aporte propio. ,06/04/2019,155,0,0,Inmediata,822,,5639,752,5157,1,541456,37,2,1,-16.502651,La Paz,-68.082794,$us,Irpavi,0,130000,La Paz,2,Departamento,Venta,,
La Florida,0,48463835,7064699,ENABLED,3,0,2,UC-541229, social. ,29/03/2019,98,0,0,Inmediata,692,,4746,627,4298,1,541229,39,2,1,-16.549578,La Paz,-68.089745,$us,La Florida,0,116000,La Paz,1,Departamento,Venta,,2019
FDV31034 – COMPRA TU DEPARTAMENTO EN LOMAS DE ACHUMANI,0,44130787,6433059,ENABLED,2,0,3,UC-540376, social. ,24/04/2019,62,0,0,Inmediata,327,,2241,294,2015,0,540376,29,2,1,-16.518944,La Paz,-68.062637,$us,Achumani,0,57000,La Paz,2,Departamento,Venta,,
