address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
"Achumani, Urbanizacion la Suiza",0,40002059,5831204,ENABLED,3,0,3,UC-547888, no social con 20% de aporte propio. ,17/04/2019,134,0,Inmediata,803,,5509,734,5038,1,547888,2,1,-16.524832,La Paz,-68.054474,$us,Achumani,0,127000,La Paz,2,Departamento,Venta,,
LUJOSOS DEPARTAMENTOS IRPAVI,0,46605679,6793831,ENABLED,3,0,3,UC-548195, social. ,17/04/2019,118,0,Inmediata,757,,5191,690,4732,0,548195,2,1,-16.522629,La Paz,-68.087212,$us,Irpavi,0,122000,La Paz,1,Departamento,Venta,,2019
Irpavi calle 8 esquina Vera 2B edificio Tobia,0,40002059,5831204,ENABLED,2,0,3,UC-549201, no social con 20% de aporte propio. ,20/04/2019,170,0,Inmediata,917,,6290,838,5752,1,549201,2,1,-16.522383,La Paz,-68.087318,$us,Irpavi,0,145000,La Paz,2,Departamento,Venta,,
Av. Ballivian esq 9,0,40002059,5831204,ENABLED,4,0,3,UC-548690, no social con 20% de aporte propio. ,25/04/2019,152,0,Inmediata,1107,,7591,1012,6942,1,548690,2,1,-16.540792,La Paz,-68.090645,$us,Calacoto,0,175000,La Paz,2,Departamento,Venta,,2008
Av. Arce Frente a plaza Bolivia,0,40002059,5831204,ENABLED,4,0,3,UC-547854, no social con 20% de aporte propio. ,16/04/2019,201,0,Inmediata,1494,,10248,1366,9371,1,547854,2,1,-16.507303,La Paz,-68.126427,$us,San Jorge,0,270000,La Paz,1,Departamento,Venta,,1995
EN VENTA DEPARTAMENTOS 3 DORMITORIOS: SOPOCACHI,0,40002059,5831204,ENABLED,3,0,3,UC-541689, no social con 20% de aporte propio. ,30/03/2019,1256,0,Inmediata,911,,6253,834,5718,1,541689,2,1,-16.517075,La Paz,-68.12751,$us,Sopocachi,0,144150,La Paz,1,Departamento,Venta,,2019
Test,0,40002059,5831204,ENABLED,2,0,4,UC-522571, no social con 20% de aporte propio. ,07/02/2019,3456,0,Inmediata,31420,24359.07,215540,28734,197113,2,522571,2,1,-16.522629,La Paz,-68.086266,$us,Irpavi,0,5678997,La Paz,1,Departamento,Venta,,2019
Avenida Arce a una cuadra de la plaza Isabel la Católica,0,40002059,5831204,ENABLED,4,0,3,UC-536311, no social con 20% de aporte propio. ,25/03/2019,265,0,Inmediata,1411,,9678,1290,8851,1,536311,2,1,-16.509186,La Paz,-68.123894,$us,San Jorge,0,255000,La Paz,2,Departamento,Venta,,
Calle 15 de Calacoto,0,40002059,5831204,ENABLED,4,0,3,UC-540421, no social con 20% de aporte propio. ,27/03/2019,222,0,Inmediata,1826,,12525,1670,11454,2,540421,2,1,-16.539703,La Paz,-68.083946,$us,Calacoto,0,330000,La Paz,1,Departamento,Venta,,2016
Achumani ,0,40002059,5831204,ENABLED,3,0,3,UC-540032, no social con 20% de aporte propio. ,02/04/2019,148,0,Inmediata,873,,5986,798,5474,1,540032,2,1,-16.522993,La Paz,-68.054504,$us,Achumani,0,138000,La Paz,2,Departamento,Venta,,2017
Calle 35 #12,0,40002059,5831204,ENABLED,4,0,3,UC-541795, no social con 20% de aporte propio. ,31/03/2019,209,0,Inmediata,1126,,7721,1029,7061,1,541795,2,1,-16.514805,La Paz,-68.062607,$us,Achumani,0,178000,La Paz,2,Departamento,Venta,,2006
"CALACOTO, PRECIOSO DEPARTAMENTO EN VENTA",0,40002059,5831204,ENABLED,4,0,4,UC-542521, no social con 20% de aporte propio. ,24/04/2019,162,0,Inmediata,1138,,7808,1041,7140,1,542521,2,1,-16.539518,La Paz,-68.080002,$us,Calacoto,0,180000,La Paz,2,Departamento,Venta,,
"Avenida Alexander, Achumani ",0,40002059,5831204,ENABLED,4,0,3,UC-542200, no social con 20% de aporte propio. ,23/04/2019,162,0,Inmediata,854,,5856,781,5355,1,542200,2,1,-16.53454,La Paz,-68.071526,$us,Achumani,0,135000,La Paz,1,Departamento,Venta,,2018
"Los Pinos, Calle 6",0,48463835,7064699,ENABLED,2,0,2,UC-526039, social. ,05/04/2019,80,0,Inmediata,513,,3519,465,3187,0,526039,2,1,-16.544899,La Paz,-68.072327,$us,Los Pinos,0,86000,La Paz,2,Departamento,Venta,,
"MIRAFLORES, CALLE GUERRILLEROS LANZA",0,44130787,6433059,ENABLED,1,0,1,UC-539811, social. ,26/03/2019,51,0,12/2020,304,,2084,273,1874,1,539811,2,1,-16.487106,La Paz,-68.123238,$us,Miraflores,0,53000,La Paz,1,Departamento,Venta,,
"FINAL AV. SAAVEDRA, MIRAFLORES",0,40002059,5831204,ENABLED,4,0,3,UC-516497, no social con 20% de aporte propio. ,19/04/2019,113,0,Inmediata,803,1117.04,5509,734,5038,1,516497,2,1,-16.512691,La Paz,-68.117744,$us,Miraflores,0,127000,La Paz,2,Departamento,Venta,,
"Av. Costanera, 28 de los pinos",0,40002059,5831204,ENABLED,2,0,2,UC-542711, no social con 20% de aporte propio. ,03/04/2019,108,0,Inmediata,822,,5639,752,5157,1,542711,2,1,-16.546474,La Paz,-68.063286,$us,Cota Cota,0,130000,La Paz,2,Departamento,Venta,,2010
"Calacoto, calle 10",0,40002059,5831204,ENABLED,3,0,3,UC-520782, no social con 20% de aporte propio. ,01/04/2019,150,0,Inmediata,1138,1280.07,7808,1041,7140,1,520782,2,1,-16.5397,La Paz,-68.089844,$us,Calacoto,0,180000,La Paz,2,Departamento,Venta,,2012
FDV29022 – COMPRA TU DEPARTAMENTO EN PRE VENTA EN ALTO IRPAVI,0,48463835,7064699,ENABLED,3,0,3,UC-527506, social. ,24/04/2019,92,0,Inmediata,519,,3560,470,3224,1,527506,2,1,-16.515844,La Paz,-68.084702,$us,Alto Irpavi,0,87000,La Paz,1,Departamento,Venta,,
Calle 25 de Calacoto,0,44130787,6433059,ENABLED,1,0,1,UC-522761, social. ,08/02/2019,63,0,Inmediata,425,512.72,2913,382,2620,1,522761,2,1,-16.541739,La Paz,-68.074066,$us,Calacoto,0,74100,La Paz,1,Departamento,Venta,,2018
FDV29087 – COMPRA TU DEPARTAMENTO EN PRE VENTA EN ALTO IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-527502, social. ,24/04/2019,80,0,Inmediata,477,,3273,432,2964,1,527502,2,1,-16.516584,La Paz,-68.084793,$us,Alto Irpavi,0,80000,La Paz,1,Departamento,Venta,,
OBRAJES PENTHOUSE DUPLEX  EN VENTA,0,40002059,5831204,ENABLED,5,0,4,UC-526977, no social con 20% de aporte propio. ,11/04/2019,324,0,Inmediata,1770,,12145,1619,11107,2,526977,2,1,-16.525759,La Paz,-68.106155,$us,Obrajes,0,320000,La Paz,2,Departamento,Venta,,2018
Calacoto,0,40002059,5831204,ENABLED,3,0,3,UC-528874, no social con 20% de aporte propio. ,22/02/2019,849505,0,Inmediata,885,,6073,810,5553,1,528874,2,1,-16.541492,La Paz,-68.089638,$us,Calacoto,0,140000,La Paz,2,Departamento,Venta,,2016
FDV31512 – COMPRA TU DEPARTAMENTO EN LA 6 DE AGOSTO,0,40002059,5831204,ENABLED,4,0,4,UC-545695, no social con 20% de aporte propio. ,24/04/2019,154,0,Inmediata,1056,,7244,966,6625,0,545695,2,1,-16.512133,La Paz,-68.121941,$us,San Jorge,0,167000,La Paz,2,Departamento,Venta,,
AVDA. BALLIVIAN,0,40002059,5831204,ENABLED,3,0,3,UC-518845, no social con 20% de aporte propio. ,30/01/2019,153,0,Inmediata,1107,1221.77,7591,1012,6942,1,518845,2,1,-16.539249,La Paz,-68.083946,$us,Calacoto,0,175000,La Paz,2,Departamento,Venta,,
"San Miguel, Calle José María Zalles 919, Edificio Pleyades",0,48463835,7064699,ENABLED,2,0,1,UC-543573, social. ,04/04/2019,52,0,Inmediata,496,,3404,449,3083,0,543573,2,1,-16.543921,La Paz,-68.078438,$us,San Miguel,0,83200,La Paz,1,Departamento,Venta,,2018
"Manzano 11 Alto Calacoto , a 1 minuto de la calle 21 de Calacoto y Costanera",0,44130787,6433059,ENABLED,1,0,2,UC-543047, social. ,03/04/2019,58,0,11/2019,299,,2052,269,1846,1,543047,2,1,-16.549536,La Paz,-68.071564,$us,Calacoto,0,52200,La Paz,1,Departamento,Venta,,
EN VENTA DEPARTAMENTO ACHUMANI,0,40002059,5831204,ENABLED,4,0,3,UC-543984, no social con 20% de aporte propio. ,14/04/2019,159,0,Inmediata,1528,,10480,1397,9584,1,543984,2,1,-16.528761,La Paz,-68.072273,$us,Achumani,0,241600,La Paz,1,Departamento,Venta,,2018
Av. Muñoz Reyes No. 7. Edificio Torre Nova.,0,40002059,5831204,ENABLED,6,0,4,UC-544290, no social con 20% de aporte propio. ,06/04/2019,281,0,Inmediata,1577,,10817,1442,9892,2,544290,2,1,-16.539991,La Paz,-68.073372,$us,Calacoto,0,285000,La Paz,2,Departamento,Venta,,
Los Pinos,0,48463835,7064699,ENABLED,2,0,3,UC-545218, social. ,15/04/2019,79,0,Inmediata,477,,3273,432,2964,0,545218,2,1,-16.543739,La Paz,-68.07605,$us,Los Pinos,0,80000,La Paz,1,Departamento,Venta,,2000
DEPARTAMENTO EN VENTA DE DOS DORMITORIOS IRPAVI ,0,48463835,7064699,ENABLED,2,0,2,UC-543600, social. ,20/04/2019,82,0,Inmediata,549,,3764,497,3409,1,543600,2,1,-16.522505,La Paz,-68.084892,$us,Irpavi,0,92000,La Paz,1,Departamento,Venta,,2018
Calle 18 de Irpavi,0,40002059,5831204,ENABLED,3,0,3,UC-545233, no social con 20% de aporte propio. ,09/04/2019,122,0,Inmediata,923,,6333,844,5791,2,545233,2,1,-16.520243,La Paz,-68.086868,$us,Irpavi,0,146000,La Paz,2,Departamento,Venta,,2017
"3 de achumani, calle lateral a la principal",0,46605679,6793831,ENABLED,2,0,2,UC-545504, social. ,10/04/2019,69,0,Inmediata,744,,5106,679,4655,1,545504,2,1,-16.521437,La Paz,-68.058563,$us,Achumani,0,120000,La Paz,1,Departamento,Venta,,
Urb. campo verde calle 1 # 257 Kellumani (alto achumani) sector B.,0,48463835,7064699,ENABLED,3,1,2,UC-4051, social. ,29/09/2018,100,0,Inmediata,537,625.28,3683,486,3335,1,4051,2,1,-16.507954,La Paz,-68.054138,$us,Achumani,0,90000,La Paz,1,Departamento,Venta,,2016
El Prado ,0,40002059,5831204,ENABLED,2,0,3,UC-550824, no social con 20% de aporte propio. ,25/04/2019,99,0,Inmediata,790,,5422,723,4958,0,550824,2,1,-16.486626,La Paz,-68.138237,$us,Centro,0,125000,La Paz,2,Departamento,Venta,,
OPORTUNIDAD!!! $us.115.000.- DPTO.  DE 3D EN VENTA IRPAVI ,0,48463835,7064699,ENABLED,3,0,3,UC-550064, social. ,23/04/2019,116,0,Inmediata,686,,4705,621,4261,1,550064,2,1,-16.512178,La Paz,-68.086632,$us,Irpavi,0,115000,La Paz,2,Departamento,Venta,,2003
Cota Cota,0,40002059,5831204,ENABLED,4,0,3,UC-550854, no social con 20% de aporte propio. ,25/04/2019,135,0,Inmediata,948,,6506,867,5950,1,550854,2,1,-16.540401,La Paz,-68.068443,$us,Cota Cota,0,150000,La Paz,2,Departamento,Venta,,
Calle 5 de Achumani con Av. Fuerza Naval,0,48463835,7064699,ENABLED,2,0,2,UC-550403, social. ,24/04/2019,70,0,Inmediata,698,,4787,632,4335,1,550403,2,1,-16.521437,La Paz,-68.059959,$us,Achumani,0,117000,La Paz,1,Departamento,Venta,,2017
Achumani-Huantaqui,0,40002059,5831204,ENABLED,3,0,3,UC-550909, no social con 20% de aporte propio. ,25/04/2019,167,0,Inmediata,885,,6073,810,5553,1,550909,2,1,-16.523125,La Paz,-68.055603,$us,Achumani,0,140000,La Paz,1,Departamento,Venta,,2018
"$us 28.000 ACHUMANI 3,2y1 dor ",0,44130787,6433059,ENABLED,1,1,1,UC-205435, social. ,26/03/2019,43,1,Inmediata,160,182.07,1101,144,990,20,205435,2,1,-16.521624,La Paz,-68.06221,$us,Achumani,1,28000,La Paz,1,Departamento,Venta,,2019
"FDV11730 – DEPARTAMENTO EN VENTA, IRPAVI",0,40002059,5831204,ENABLED,2,1,4,UC-465883, no social con 20% de aporte propio. ,24/04/2019,163,0,Inmediata,1005,1109.16,6897,919,6307,1,465883,2,1,-16.529066,La Paz,-68.085014,$us,Irpavi,0,159000,La Paz,2,Departamento,Venta,,
"A estrenar, amplio y soleado depto en la zona sur de La Paz",0,48463835,7064699,ENABLED,4,0,3,UC-241910, social. ,22/02/2019,128,0,Inmediata,626,729.49,4296,567,3891,1,241910,2,1,-16.539165,La Paz,-68.047249,$us,Chasquipampa,0,105000,La Paz,1,Departamento,Venta,,
Achumani,0,40002059,5831204,ENABLED,5,0,4,UC-445495, no social con 20% de aporte propio. ,10/04/2019,240,0,Inmediata,1521,1919.92,10437,1391,9545,2,445495,2,1,-16.528597,La Paz,-68.071716,$us,Achumani,0,275000,La Paz,2,Departamento,Venta,,
"Av. Fuerza Naval No 250, entre 22 y 23 de Calacoto. Edif. Torres Norma ",0,40002059,5831204,ENABLED,5,0,3,UC-544872, no social con 20% de aporte propio. ,25/04/2019,150,0,Inmediata,1151,,7894,1052,7220,1,544872,2,1,-16.536535,La Paz,-68.076256,$us,Calacoto,0,11800,La Paz,2,Departamento,Venta,,2013
Achumani calle 11,0,40002059,5831204,ENABLED,4,0,3,UC-472787, no social con 20% de aporte propio. ,16/04/2019,288,0,Inmediata,1632,2218.32,11196,1493,10239,3,472787,2,1,-16.53297,La Paz,-68.076225,$us,Achumani,0,295000,La Paz,2,Departamento,Venta,,
Avenida Julio Patiño #1371 entre calles 19 y 20 de Calacoto.,0,40002059,5831204,ENABLED,4,0,3,UC-495350, no social con 20% de aporte propio. ,15/04/2019,157,0,Inmediata,1138,1076.00,7808,1041,7140,0,495350,2,1,-16.539978,La Paz,-68.079346,$us,Calacoto,0,180000,La Paz,1,Departamento,Venta,,2018
Calle Francisco Bedregal #726 - Edificio Benjamín ,0,44130787,6433059,ENABLED,2,0,2,UC-489434, social. ,17/04/2019,85,0,Inmediata,363,467.88,2493,327,2242,0,489434,2,1,-16.521307,La Paz,-68.123909,$us,San Jorge,0,63400,La Paz,1,Departamento,Venta,,2013
AV. MARIO MERCADO - PARADA PUMA KATARI,0,48463835,7064699,ENABLED,2,0,3,UC-126697, social. ,13/11/2018,120,0,Inmediata,620,721.96,4255,562,3854,0,126697,2,1,-16.526285,La Paz,-68.123772,$us,Llojeta,0,104000,La Paz,1,Departamento,Venta,,2018
Av.Ecuador entre Belisario Salinas y Pedro Salazar,0,40002059,5831204,ENABLED,4,0,4,UC-501679, no social con 20% de aporte propio. ,04/04/2019,226,0,Inmediata,1340,1522.25,9196,1226,8410,1,501679,2,1,-16.512827,La Paz,-68.128967,$us,Sopocachi,0,212000,La Paz,2,Departamento,Venta,,
Irpavi calle 18a Bugambillas ,0,48463835,7064699,ENABLED,2,0,3,UC-485125, social. ,24/04/2019,114,0,Inmediata,579,708.07,3969,524,3594,1,485125,2,1,-16.528446,La Paz,-68.08622,$us,Irpavi,0,97000,La Paz,2,Departamento,Venta,,2015
Cota Cota,0,48463835,7064699,ENABLED,2,0,2,UC-507850, social. ,10/04/2019,90,0,Inmediata,704,837.78,4828,637,4373,1,507850,2,1,-16.5439,La Paz,-68.062592,$us,Cota Cota,0,118000,La Paz,2,Departamento,Venta,,
FDV18412 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,40002059,5831204,ENABLED,4,0,3,UC-465631, no social con 20% de aporte propio. ,24/04/2019,132,0,Inmediata,816,917.08,5595,746,5117,1,465631,2,1,-16.51255,La Paz,-68.086685,$us,Irpavi,0,129000,La Paz,2,Departamento,Venta,,
"ACHUMANI,AV AVIADOR, CALLE 15 ",0,40002059,5831204,ENABLED,2,0,3,UC-531752, no social con 20% de aporte propio. ,03/03/2019,131,0,Inmediata,822,,5639,752,5157,1,531752,2,1,-16.535404,La Paz,-68.071289,$us,Achumani,0,130000,La Paz,2,Departamento,Venta,,2000
"Edificio Colonia Real, Avenida 14 de Septiembre #5080 esquina calle 5 de Obrajes.",0,44130787,6433059,ENABLED,2,0,1,UC-506459, social. ,04/04/2019,70,0,08/2019,438,802.88,3008,394,2705,0,506459,2,1,-16.524372,La Paz,-68.110313,$us,Obrajes,0,76500,La Paz,1,Departamento,Venta,,2019
Miraflores ,0,40002059,5831204,ENABLED,2,0,2,UC-536168, no social con 20% de aporte propio. ,16/03/2019,105,0,Inmediata,790,,5422,723,4958,0,536168,2,1,-16.489038,La Paz,-68.121574,$us,Miraflores,0,125000,La Paz,1,Departamento,Venta,,2018
Obrajes,0,40002059,5831204,ENABLED,4,0,3,UC-532920, no social con 20% de aporte propio. ,31/03/2019,116,0,Inmediata,885,,6073,810,5553,1,532920,2,1,-16.525551,La Paz,-68.109604,$us,Obrajes,0,140000,La Paz,2,Departamento,Venta,,2015
"Los Pinos, calle 25. Al frente de la plaza de La Tortuga",0,40002059,5831204,ENABLED,4,0,4,UC-531795, no social con 20% de aporte propio. ,19/03/2019,130,0,Inmediata,885,,6073,810,5553,1,531795,2,1,-16.542562,La Paz,-68.07151,$us,Los Pinos,0,140000,La Paz,2,Departamento,Venta,,2017
Test,0,48463835,7064699,ENABLED,2,0,2,UC-536595, social. ,18/03/2019,100,0,Inmediata,626,,4296,567,3891,1,536595,2,1,-16.520861,La Paz,-68.056442,$us,Achumani,0,105000,La Paz,2,Departamento,Venta,,2016
CALACOTO ,0,40002059,5831204,ENABLED,4,0,3,UC-537008, no social con 20% de aporte propio. ,18/03/2019,110,0,Inmediata,822,,5639,752,5157,1,537008,2,1,-16.546141,La Paz,-68.081688,$us,Auquisamaña,0,130000,La Paz,2,Departamento,Venta,,2013
COSTANERA CALLE 25,0,44130787,6433059,ENABLED,2,0,2,UC-537405, social. ,22/03/2019,70,0,10/2019,436,,2988,392,2687,1,537405,2,1,-16.545101,La Paz,-68.067619,$us,Los Pinos,0,76000,La Paz,1,Departamento,Venta,,2019
TEST,0,,,ENABLED,2,0,3,UC-498090,,12/12/2018,12,0,Inmediata,0,86.12,0,0,0,1,498090,2,1,-16.51333,La Paz,-68.074677,$us,Alto Irpavi,0,12345,La Paz,1,Departamento,Venta,,
LUJOSOS DEPARTAMENTOS IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-548193, social. ,17/04/2019,74,0,Inmediata,477,,3269,432,2961,0,548193,2,1,-16.524603,La Paz,-68.086617,$us,Irpavi,0,79900,La Paz,1,Departamento,Venta,,2019
Achumani calle 32 No 58,0,44130787,6433059,ENABLED,4,0,3,UC-547797, social. ,16/04/2019,3600,0,02/2020,229,,1573,206,1414,1,547797,2,1,-16.517662,La Paz,-68.063744,$us,Achumani,0,40000,La Paz,1,Departamento,Venta,,2019
Calacoto calle 25,0,40002059,5831204,ENABLED,5,0,3,UC-533154, no social con 20% de aporte propio. ,08/04/2019,210,0,Inmediata,1632,,11196,1493,10239,2,533154,2,1,-16.539497,La Paz,-68.074707,$us,Calacoto,0,295000,La Paz,2,Departamento,Venta,,
LOS PINOS NUEVOS DPTO. EN VENTA,0,40002059,5831204,ENABLED,3,0,3,UC-548958, no social con 20% de aporte propio. ,19/04/2019,120,0,Inmediata,816,,5595,746,5117,1,548958,2,1,-16.543015,La Paz,-68.07122,$us,Los Pinos,0,129000,La Paz,2,Departamento,Venta,,2017
Los Nuevos Pinos bloque 19 Departamento 8B,0,40002059,5831204,ENABLED,4,0,3,UC-549689, no social con 20% de aporte propio. ,24/04/2019,120,0,09/2019,854,,5856,781,5355,1,549689,2,1,-16.544352,La Paz,-68.071594,$us,Los Pinos,0,135000,La Paz,1,Departamento,Venta,,2019
FDV32079 – COMPRA ESTE DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-550001, social. ,24/04/2019,77,0,Inmediata,585,,4010,529,3631,1,550001,2,1,-16.518581,La Paz,-68.082283,$us,Alto Irpavi,0,98000,La Paz,2,Departamento,Venta,,
Av. 6 de Aosto entre Pedro Salazar y Pinilla,0,40002059,5831204,ENABLED,4,0,3,UC-550112, no social con 20% de aporte propio. ,23/04/2019,148,0,Inmediata,999,,6853,914,6267,1,550112,2,1,-16.510933,La Paz,-68.124374,$us,San Jorge,0,158000,La Paz,2,Departamento,Venta,,1995
Calacoto avenida Ballivian,0,40002059,5831204,ENABLED,5,0,4,UC-550857, no social con 20% de aporte propio. ,25/04/2019,200,0,Inmediata,1391,,9543,1272,8727,1,550857,2,1,-16.539951,La Paz,-68.086845,$us,Calacoto,0,220000,La Paz,2,Departamento,Venta,,
Test,0,0,0,ENABLED,2,0,3,UC-531058, no social con 20% de aporte propio. ,08/03/2019,567788,0,Inmediata,0,,0,0,0,1,531058,2,1,-16.521107,La Paz,-68.106071,$us,Alto Obrajes,0,56890887,La Paz,2,Departamento,Venta,,2012
Súper soleados y calientes cerca al mercado de Chasquipampa!,0,48463835,7064699,ENABLED,3,0,4,UC-120619, social. ,15/11/2018,128,1,05/2018,626,728.90,4296,567,3891,1,120619,2,1,-16.539625,La Paz,-68.047394,$us,Chasquipampa,0,105000,La Paz,1,Departamento,Venta,,2016
PENTHOUSE EN VENTA – AUQUISAMAñA ,0,40002059,5831204,ENABLED,5,0,3,UC-538267, no social con 20% de aporte propio. ,21/03/2019,351,0,Inmediata,2545,,17459,2327,15966,2,538267,2,1,-16.547129,La Paz,-68.076843,$us,Auquisamaña,0,460000,La Paz,2,Departamento,Venta,,2004
FDV32026 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,44130787,6433059,ENABLED,2,0,2,UC-550012, social. ,24/04/2019,69,0,Inmediata,427,,2929,384,2634,0,550012,2,1,-16.522591,La Paz,-68.087112,$us,Irpavi,0,74500,La Paz,2,Departamento,Venta,,
Achumani calle 28  Urbanizacion Francia,0,40002059,5831204,ENABLED,5,0,4,UC-548384, no social con 20% de aporte propio. ,19/04/2019,161,0,Inmediata,873,,5986,798,5474,1,548384,2,1,-16.521355,La Paz,-68.063538,$us,Achumani,0,138000,La Paz,2,Departamento,Venta,,
FDV31932 – COMPRA TU DEPARTAMENTO CON JARDIN ACHUMANI,0,48463835,7064699,ENABLED,2,0,1,UC-549997, social. ,24/04/2019,60,0,Inmediata,564,,3867,510,3502,1,549997,2,1,-16.514482,La Paz,-68.061821,$us,Achumani,0,94500,La Paz,2,Departamento,Venta,,
DEPARTAMENTO EN VENTA ACHUMANI,0,40002059,5831204,ENABLED,2,0,2,UC-548170, no social con 20% de aporte propio. ,17/04/2019,86,0,Inmediata,794,,5444,726,4978,1,548170,2,1,-16.514196,La Paz,-68.061333,$us,Achumani,0,125500,La Paz,1,Departamento,Venta,,2019
Calle A entre Calle 30 y 31,0,40002059,5831204,ENABLED,4,0,3,UC-545607, no social con 20% de aporte propio. ,14/04/2019,190,0,Inmediata,1126,,7721,1029,7061,2,545607,2,1,-16.519093,La Paz,-68.063606,$us,Achumani,0,178000,La Paz,2,Departamento,Venta,,2007
ACHUMANI,0,40002059,5831204,ENABLED,2,0,2,UC-549381, no social con 20% de aporte propio. ,21/04/2019,100,0,Inmediata,809,,5552,740,5077,1,549381,2,1,-16.522322,La Paz,-68.062874,$us,Achumani,0,128000,La Paz,2,Departamento,Venta,,2018
OBRAJES,0,48463835,7064699,ENABLED,4,0,3,UC-547297, social. ,15/04/2019,140,0,Inmediata,596,,4092,540,3706,0,547297,2,1,-16.528595,La Paz,-68.102463,$us,Obrajes,0,100000,La Paz,2,Departamento,Venta,,2008
FDV31560 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-545708, social. ,24/04/2019,79,0,Inmediata,486,,3334,440,3019,1,545708,2,1,-16.514704,La Paz,-68.087067,$us,Irpavi,0,81473,La Paz,2,Departamento,Venta,,
CALACOTO BAJO AV. BALLIVIAN ,0,40002059,5831204,ENABLED,4,0,3,UC-547815, no social con 20% de aporte propio. ,16/04/2019,165,0,Inmediata,1265,,8675,1156,7934,1,547815,2,1,-16.541616,La Paz,-68.09034,$us,Calacoto,0,200000,La Paz,2,Departamento,Venta,,
Av. Muñoz Reyes No. 7. Edificio Torre Nova.,0,40002059,5831204,ENABLED,6,0,4,UC-543979, no social con 20% de aporte propio. ,05/04/2019,281,0,Inmediata,1577,,10817,1442,9892,2,543979,2,1,-16.539415,La Paz,-68.073372,$us,Calacoto,0,285000,La Paz,2,Departamento,Venta,,
FDV31512 – COMPRA TU DEPARTAMENTO EN LA 6 DE AGOSTO,0,40002059,5831204,ENABLED,4,0,4,UC-545694, no social con 20% de aporte propio. ,24/04/2019,154,0,Inmediata,1056,,7244,966,6625,0,545694,2,1,-16.512133,La Paz,-68.121941,$us,San Jorge,0,167000,La Paz,2,Departamento,Venta,,
Prado,0,40002059,5831204,ENABLED,2,0,3,UC-547185, no social con 20% de aporte propio. ,14/04/2019,100,0,Inmediata,790,,5422,723,4958,0,547185,2,1,-16.498466,La Paz,-68.134979,$us,Centro,0,125000,La Paz,2,Departamento,Venta,,1993
FDV31566 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-545703, social. ,24/04/2019,79,0,Inmediata,500,,3431,453,3107,1,545703,2,1,-16.514721,La Paz,-68.08699,$us,Irpavi,0,83845,La Paz,2,Departamento,Venta,,
Rosendo Gutiérrez ,0,40002059,5831204,ENABLED,3,0,4,UC-544085, no social con 20% de aporte propio. ,06/04/2019,183,0,Inmediata,993,,6810,908,6228,0,544085,2,1,-16.511726,La Paz,-68.133171,$us,Sopocachi,0,157000,La Paz,2,Departamento,Venta,,2010
Estadium,0,44130787,6433059,ENABLED,1,0,1,UC-547189, social. ,14/04/2019,48,0,Inmediata,172,,1180,155,1061,0,547189,2,1,-16.499525,La Paz,-68.125916,$us,Miraflores,0,30000,La Paz,1,Departamento,Venta,,2017
Los pinos ,0,48463835,7064699,ENABLED,2,0,3,UC-543606, social. ,05/04/2019,79,0,Inmediata,489,,3355,443,3039,0,543606,2,1,-16.543652,La Paz,-68.07402,$us,Los Pinos,0,82000,La Paz,2,Departamento,Venta,,2006
